計算單位, mV
取樣頻率, 1000 Hz
Sec.(s), mV, pkg_NO
0.793,1.5915068069306937,256
0.794,1.2521271658415842,256
0.795,0.7155012376237632,256
0.796,0.08605352722772291,256
0.797,-0.45637376237623734,256
0.798,-0.8682704207920788,256
0.799,-1.2743657178217818,256
0.8,-1.5963412747524752,256
0.801,-1.6253480816831682,256
0.802,-1.3381806930693063,256
0.803,-0.8595683787128707,256
0.804,-0.2504254331683162,256
0.805,0.3210086633663371,256
0.806,0.7706141707920797,256
0.807,1.1419012995049511,256
0.808,1.5566986386138615,256
0.809,1.6640238242574263,256
0.81,1.5015857054455448,256
0.811,1.075185643564357,256
0.812,0.5037515470297035,256
0.813,-0.11699412128712858,256
0.814,-0.6159112004950492,256
0.815,-1.0104037747524743,256
0.816,-1.4106977103960392,256
0.817,-1.619546720297029,256
0.818,-1.5122215346534646,256
0.819,-1.1583384900990095,256
0.82,-0.6333152846534646,256
0.821,-0.0386757425742567,256
0.822,0.49214882425742584,256
0.823,0.9185488861386145,256
0.824,1.3275448638613865,256
0.825,1.6379176980198027,256
0.826,1.60601021039604,256
0.827,1.3391475866336635,256
0.828,0.8170250618811888,256
0.829,0.19047803217821827,256
0.83,-0.36355198019801965,256
0.831,-0.8073561262376231,256
0.832,-1.2047493811881185,256
0.833,-1.5731358292079205,256
0.834,-1.648553527227722,256
0.835,-1.4339031559405937,256
0.836,-0.9436881188118811,256
0.837,-0.33744585396039545,256
0.838,0.24849164603960439,256
0.839,0.7067991955445551,256
0.84,1.1012917698019804,256
0.841,1.5044863861386146,256
0.842,1.666924504950496,256
0.843,1.5421952351485149,256
0.844,1.162206064356437,256
0.845,0.5762685643564363,256
0.846,-0.01837097772277169,256
0.847,-0.537592821782178,256
0.848,-0.9610922029702965,256
0.849,-1.370088180693069,256
0.85,-1.6166460396039601,256
0.851,-1.5760365099009894,256
0.852,-1.2453589108910887,256
0.853,-0.7290377475247519,256
0.854,-0.1256961633663359,256
0.855,0.4312345297029709,256
0.856,0.846031868811882,256
0.857,1.2579285272277234,256
0.858,1.5828047648514862,256
0.859,1.6611231435643568,256
0.86,1.4145652846534658,256
0.861,0.927250928217822,256
0.862,0.312306621287129,256
0.863,-0.24752475247524736,256
0.864,-0.7232363861386134,256
0.865,-1.1177289603960394,256
0.866,-1.5035194925742565,256
0.867,-1.6166460396039601,256
0.868,-1.468711324257425,256
0.869,-1.0133044554455441,256
0.87,-0.4679764851485143,256
0.871,0.14696782178217865,256
0.872,0.6255801361386143,256
0.873,1.0171720297029707,256
0.874,1.4232673267326745,256
0.875,1.6640238242574263,256
0.876,1.6089108910891097,256
0.877,1.2463258044554464,256
0.878,0.7067991955445551,256
0.879,0.10345761138613906,256
0.88,-0.4389696782178212,256
0.881,-0.8392636138613857,256
0.882,-1.2627629950495047,256
0.883,-1.5847385519801975,256
0.884,-1.6021426361386135,256
0.885,-1.3265779702970293,256
0.886,-0.8218595297029696,256
0.887,-0.19531249999999972,256
0.888,0.3645188737623767,256
0.889,0.7706141707920797,256
0.89,1.1883121905940603,256
0.891,1.559599319306931,256
0.892,1.6872292698019802,256
