計算單位, mV
取樣頻率, 1000 Hz
Sec.(s), mV, pkg_NO
0.829,1.260829207920793,32
0.83,1.2579285272277234,32
0.831,1.2550278465346536,32
0.832,1.2637298886138626,32
0.833,1.2463258044554464,32
0.834,1.2579285272277234,32
0.835,1.2463258044554464,32
0.836,1.2666305693069306,32
0.837,1.2840346534653468,32
0.838,1.2753326113861396,32
0.839,1.289836014851486,32
0.84,1.260829207920793,32
0.841,1.2869353341584164,32
0.842,1.278233292079209,32
0.843,1.278233292079209,32
0.844,1.2579285272277234,32
0.845,1.2579285272277234,32
0.846,1.2753326113861396,32
0.847,1.2637298886138626,32
0.848,1.260829207920793,32
0.849,1.260829207920793,32
0.85,1.2550278465346536,33
0.851,1.260829207920793,33
0.852,1.243425123762377,33
0.853,1.2637298886138626,33
0.854,1.243425123762377,33
0.855,1.2840346534653468,33
0.856,1.2695312500000002,33
0.857,1.2695312500000002,33
0.858,1.2666305693069306,33
0.859,1.2840346534653468,33
0.86,1.2840346534653468,33
0.861,1.2840346534653468,33
0.862,1.2840346534653468,33
0.863,1.289836014851486,33
0.864,1.2869353341584164,33
0.865,1.2753326113861396,33
0.866,1.260829207920793,33
0.867,1.2869353341584164,33
0.868,1.2840346534653468,33
0.869,1.2840346534653468,33
0.87,1.2811339727722773,33
0.871,1.2840346534653468,33
0.872,1.2695312500000002,33
0.873,1.2956373762376239,33
0.874,1.278233292079209,33
0.875,1.2985380569306935,33
0.876,1.2811339727722773,33
0.877,1.2753326113861396,33
0.878,1.2869353341584164,33
0.879,1.2811339727722773,33
0.88,1.289836014851486,33
0.881,1.2840346534653468,33
0.882,1.2637298886138626,33
0.883,1.2753326113861396,33
0.884,1.2811339727722773,33
0.885,1.278233292079209,33
0.886,1.2869353341584164,33
0.887,1.2869353341584164,33
0.888,1.2753326113861396,33
0.889,1.289836014851486,33
0.89,1.2869353341584164,33
0.891,1.2985380569306935,33
0.892,1.2811339727722773,33
0.893,1.2840346534653468,33
0.894,1.2811339727722773,33
0.895,1.2811339727722773,33
0.896,1.2695312500000002,33
0.897,1.2811339727722773,33
0.898,1.278233292079209,33
0.899,1.278233292079209,33
0.9,1.2869353341584164,34
0.901,1.2956373762376239,34
0.902,1.2927366955445556,34
0.903,1.2811339727722773,34
0.904,1.2811339727722773,34
0.905,1.3014387376237628,34
0.906,1.3101407797029703,34
0.907,1.330445544554456,34
0.908,1.2927366955445556,34
0.909,1.3188428217821793,34
0.91,1.2927366955445556,34
0.911,1.3072400990099022,34
0.912,1.3130414603960399,34
0.913,1.3043394183168326,34
0.914,1.3043394183168326,34
0.915,1.3014387376237628,34
0.916,1.3101407797029703,34
0.917,1.2956373762376239,34
0.918,1.2985380569306935,34
0.919,1.3014387376237628,34
0.92,1.2985380569306935,34
0.921,1.3159421410891095,34
0.922,1.3333462252475257,34
0.923,1.3217435024752486,34
0.924,1.324644183168317,34
0.925,1.3217435024752486,34
0.926,1.3217435024752486,34
0.927,1.3130414603960399,34
